StockCode,lead_time,fence,shortfall,fill
84711A,30,45,0,0.9565291097255633
84874B,30,45,0,0.9589628652564139
85162C,30,45,0,1.0
90014C,30,45,0,0.9167611155576731
21824,30,45,0,0.9961967138886019
84816,30,45,0,0.9434812906030283
90064B,30,45,0,0.9514089030060393
22274,30,45,0,0.9912078197368202
47568,30,45,0,0.9911996457691338
21651,30,45,0,0.9953410951398716
35265,30,45,0,0.9813109786619508
90124A,30,45,0,0.9138552223884056
90065B,30,45,0,1.0
90011A,30,45,0,0.9129476261024798
90024D,30,45,0,0.9147738855932122
47590B,30,45,0,0.9877378602332296
22361,30,45,0,0.9883317723542477
23322,30,45,0,0.9987094243898397
23201,30,45,0,0.9980009753798634
84906,30,45,0,0.8946338594101032
84563B,30,45,0,0.9681220128843906
85135C,30,45,0,0.9855402166074055
21471,30,45,0,0.9837477800273051
85015,30,45,0,0.988837864296565
22745,30,45,0,0.998321063832067
20894,30,45,0,0.9899587623151156
90016B,30,45,0,0.949406262638258
16156L,30,45,0,0.9872235895007719
79323S,30,45,0,1.0
85099B,30,45,0,0.9947504305115676
22487,30,45,0,0.9951990958688038
22349,30,45,0,0.9641604865745953
84199,30,45,0,1.0
23240,30,45,0,0.9951587286604691
23307,30,45,0,0.9908263835636217
22371,30,45,0,0.9950683417119772
90054,30,45,0,0.9385062161505868
22070,30,45,0,0.9956240189594835
21801,30,45,0,0.9877251280736895
23000,30,45,0,0.9952379962955251
23184,30,45,0,0.9903941085991163
21115,30,45,0,0.9927374525804966
21277,30,45,0,0.9609912310096616
21529,30,45,0,0.9920478786038414
90003E,30,45,0,0.9567498190463197
84251F,30,45,0,0.9757693246836358
20836,30,45,0,0.9497624876985524
84595E,30,45,0,0.9433385841024684
37489A,30,45,0,0.9774650812521608
23147,30,45,0,0.9965585573134177
21274,30,45,0,0.9886810306200311
82482,30,45,0,0.9935079938456001
21918,30,45,0,0.9928601652105309
23077,30,45,0,0.9964916789957742
21085,30,45,0,1.0
84313A,30,45,0,0.9696793415445982
23133,30,45,0,0.9927450109325633
47505,30,45,0,0.9650036871748621
23174,30,45,0,0.9563738348979458
21282,30,45,0,0.9985287263470997
21931,30,45,0,0.9941046316247983
22365,30,45,0,0.9738876813569469
82582,30,45,0,0.9967168343655637
21519,30,45,0,0.9911667064708264
84884A,30,45,0,0.9728008360813012
21672,30,45,0,0.9881826900204973
21259,30,45,0,0.985304402946068
20724,30,45,0,0.9925486769928047
90023,30,45,0,0.9387837972543783
20725,30,45,0,0.9940665764158348
22286,30,45,0,0.9866016590948684
23224,30,45,0,0.9935312479135728
90162D,30,45,0,0.9553607106766012
85064,30,45,0,0.9477439515227413
22077,30,45,0,0.9938733269766625
35637C,30,45,0,0.862428709439948
23047,30,45,0,0.986687482620553
22120,30,45,0,0.9935787191567627
20727,30,45,0,0.9875346321139139
21578,30,45,0,0.9816865838623127
23231,30,45,0,0.9917549545722782
22993,30,45,0,0.9954462440092039
90042C,30,45,0,0.9843374614047331
77101A,30,45,0,0.9794914764892948
23109,30,45,0,0.9949166959612797
84970S,30,45,0,0.9897482212475738
20977,30,45,0,0.9975234280019002
22027,30,45,0,0.9971854935382013
21756,30,45,0,0.9930376572664777
22028,30,45,0,0.9952631716676323
20671,30,45,0,0.9744402287753458
20975,30,45,0,0.9970144138780432
22297,30,45,0,0.9917721716575202
21652,30,45,0,0.9938347405753994
90003C,30,45,0,0.9659174725724117
22902,30,45,0,0.987334035059672
22846,30,45,0,0.9941200258845694
44234,30,45,0,0.9652901670505294
22554,30,45,0,0.9829986719803419
20663,30,45,0,0.8504131111892922
21768,30,45,0,0.984405138854009
22157,30,45,0,0.9911655717585386
22107,30,45,0,0.9870110987140747
90123A,30,45,0,0.932900514915598
23245,30,45,0,0.9962749432682015
20762,30,45,0,0.997679751789721
23145,30,45,0,0.9947705773548755
90194,30,60,0,0.8840446214044738
23204,30,60,0,0.9982148869413116
21930,30,60,0,0.9968182823598902
84564,30,60,0,1.0
22894,30,60,0,0.9938091639167511
20692,30,60,0,0.9748411579095029
90035A,30,60,0,0.9379040862607727
51008,30,60,0,0.998832091687466
84510F,30,60,0,0.99949532655445
23192,30,60,0,0.9925766247934618
37506,30,60,0,0.965674030515565
22597,30,60,0,0.9955963738443955
90182C,30,60,0,0.9667702349629533
84711A,30,60,0,0.9841616878257624
84874B,30,60,0,0.9667204678168241
85162C,30,60,0,1.0
90014C,30,60,0,0.8963967652626355
21824,30,60,0,0.9874859399217142
84816,30,60,0,0.9498545461164798
90064B,30,60,0,0.9056197303169548
22274,30,60,0,0.9928646259349527
47568,30,60,0,0.9960341929702867
21651,30,60,0,0.986147515442926
35265,30,60,0,0.9359714512851818
90124A,30,60,0,0.9232964847246169
90065B,30,60,0,1.0
90011A,30,60,0,0.9520398197769759
90024D,30,60,0,0.9429567560441574
47590B,30,60,0,0.9980925429460745
22361,30,60,0,0.9958723220820022
23322,30,60,0,0.9943644731734321
23201,30,60,0,0.9946003133794439
84906,30,60,0,0.9461284913567718
84563B,30,60,0,0.9845614847344109
85135C,30,60,0,0.9877335727276545
21471,30,60,0,0.9928450992681053
85015,30,60,0,0.9889435803485627
22745,30,60,0,0.9947790482263458
20894,30,60,0,0.988126880114256
90016B,30,60,0,0.9400758411384882
16156L,30,60,0,0.9563988199190505
79323S,30,60,0,1.0
85099B,30,60,0,0.996792262120694
22487,30,60,0,0.9962667512833179
22349,30,60,0,0.9976189605045951
84199,30,60,0,1.0
23240,30,60,0,0.9959057138722809
23307,30,60,0,0.991841919633721
22371,30,60,0,0.9872986723249301
90054,30,60,0,0.9884118974751354
22070,30,60,0,0.990036411918571
21801,30,60,0,0.982698283171252
23000,30,60,0,0.9868382663557838
23184,30,60,0,0.9976439103685361
21115,30,60,0,0.9946566196205315
21277,30,60,0,0.9668770596875425
21529,30,60,0,0.9943732258666059
90003E,30,60,0,0.9665649350117987
84251F,30,60,0,0.989815110344578
20836,30,60,0,0.9554835685815546
84595E,30,60,0,0.9254319922853453
37489A,30,60,0,0.9993341140897375
23147,30,60,0,0.9969208796224569
21274,30,60,0,0.9942745716397574
82482,30,60,0,0.9954307157930739
21918,30,60,0,0.9961691588110874
23077,30,60,0,0.990491498014499
21085,30,60,0,1.0
84313A,30,60,0,0.9779467374683317
23133,30,60,0,0.9862921845175526
47505,30,60,0,0.9936454273846466
23174,30,60,0,0.9877510597870167
21282,30,60,0,1.0
21931,30,60,0,0.9970530890335274
22365,30,60,0,0.9928045850328675
82582,30,60,0,0.9987545508759653
21519,30,60,0,0.992964707351417
84884A,30,60,0,0.9974495060221766
21672,30,60,0,0.9972236867345243
21259,30,60,0,0.9913476102072484
20724,30,60,0,0.9936110077510238
90023,30,60,0,0.9974388222578086
20725,30,60,0,0.9950423069316598
22286,30,60,0,0.9720789629150604
23224,30,60,0,0.9788496868934542
90162D,30,60,0,0.9540799840834691
85064,30,60,0,0.9985318794261383
22077,30,60,0,0.998520008851459
35637C,30,60,0,0.9433123763249395
23047,30,60,0,0.9910109089613685
22120,30,60,0,0.9979088651591769
20727,30,60,0,0.9983533492927193
21578,30,60,0,0.981714129680722
23231,30,60,0,0.9940485660265148
22993,30,60,0,0.990454111931955
90042C,30,60,0,0.891279612323517
77101A,30,60,0,0.9351275930613032
23109,30,60,0,0.9884425876472684
84970S,30,60,0,0.9943227290766342
20977,30,60,0,0.9899136212557643
22027,30,60,0,0.9991175797962474
21756,30,60,0,0.9985290029057761
22028,30,60,0,0.990631152143637
20671,30,60,0,0.9953999033045312
20975,30,60,0,0.9976281600128797
22297,30,60,0,0.9987112360364513
21652,30,60,0,0.9796034767306344
90003C,30,60,0,0.9832793766112816
22902,30,60,0,0.9916549249595777
22846,30,60,0,0.9886774337301322
44234,30,60,0,0.9112101922400218
22554,30,60,0,0.9958671726962164
20663,30,60,0,0.9995839882352968
21768,30,60,0,0.9396642680600492
22157,30,60,0,0.9966188051649002
22107,30,60,0,0.9882428376967421
90123A,30,60,0,0.9578660053027859
23245,30,60,0,0.9990527738045768
20762,30,60,0,0.9926212348935881
23145,30,60,0,0.9959253561980695
90194,30,80,0,0.9596564004619763
23204,30,80,0,0.9943754494196279
21930,30,80,0,0.9964935972471496
84564,30,80,0,1.0
22894,30,80,0,0.9960136734171575
20692,30,80,0,0.9970028356850628
90035A,30,80,0,0.877232533169366
51008,30,80,0,0.944654517938222
84510F,30,80,0,1.0
23192,30,80,0,0.9924871472501153
37506,30,80,0,0.988044361106998
22597,30,80,0,0.9917906214861069
90182C,30,80,0,0.9779899450038962
84711A,30,80,0,0.9357472101392997
84874B,30,80,0,0.9734401082503215
85162C,30,80,0,0.9800992319863475
90014C,30,80,0,0.9834598532606496
21824,30,80,0,0.9873576773217692
84816,30,80,0,0.9543309299796995
90064B,30,80,0,0.961042449893967
22274,30,80,0,0.9876073166936767
47568,30,80,0,1.0
21651,30,80,0,0.982592250580902
35265,30,80,0,0.9813020788104876
90124A,30,80,0,0.9370443305938614
90065B,30,80,0,0.9574498748450591
90011A,30,80,0,0.9534921100871656
90024D,30,80,0,0.982789306200295
47590B,30,80,0,0.9953203465828083
22361,30,80,0,0.9921251729564549
23322,30,80,0,0.9995723859565925
23201,30,80,0,0.992824425191654
84906,30,80,0,0.9612757038149313
84563B,30,80,0,0.974990179028134
85135C,30,80,0,0.9839994819358002
21471,30,80,0,0.9923888794891403
85015,30,80,0,0.9975011140369066
22745,30,80,0,0.9980170947117644
20894,30,80,0,0.9908480450130649
90016B,30,80,0,0.8978509389055869
16156L,30,80,0,0.9758368926846552
79323S,30,80,0,1.0
85099B,30,80,0,0.9986680067053126
22487,30,80,0,0.9971283848606286
22349,30,80,0,0.8871797307484288
84199,30,80,0,1.0
23240,30,80,0,0.9933773648778469
23307,30,80,0,0.9959577151136396
22371,30,80,0,0.998433991522234
90054,30,80,0,0.9718615431478524
22070,30,80,0,0.9913695012491132
21801,30,80,0,0.9884378258668425
23000,30,80,0,0.9909870155350914
23184,30,80,0,0.9888948164445719
21115,30,80,0,0.9903094521177632
21277,30,80,0,0.946302514397995
21529,30,80,0,1.0
90003E,30,80,0,0.9765623219587952
84251F,30,80,0,0.9848979234283831
20836,30,80,0,0.9764318044718132
84595E,30,80,0,0.9596878555362609
37489A,30,80,0,0.961295140038007
23147,30,80,0,0.9904863862853176
21274,30,80,0,0.9950123980770887
82482,30,80,0,0.997767036275424
21918,30,80,0,0.9939900394648971
23077,30,80,0,0.9942889391133595
21085,30,80,0,1.0
84313A,30,80,0,0.9658273038706336
23133,30,80,0,0.9946408709487319
47505,30,80,0,0.9920193607835268
23174,30,80,0,0.95641539880676
21282,30,80,0,0.9861549641657895
21931,30,80,0,0.9959378064756801
22365,30,80,0,0.9883866777236208
82582,30,80,0,0.9943473772273952
21519,30,80,0,0.9972363338437653
84884A,30,80,0,0.9942280846567977
21672,30,80,0,0.9941005251679882
21259,30,80,0,0.978314083868338
20724,30,80,0,0.9971808353267892
90023,30,80,0,0.9507744606235284
20725,30,80,0,0.9981392891953739
22286,30,80,0,0.9910570604901121
23224,30,80,0,0.9801146792439669
90162D,30,80,0,0.9446021817379475
85064,30,80,0,0.99769213580114
22077,30,80,0,0.997508817968156
35637C,30,80,0,0.9495539380071082
23047,30,80,0,0.9912419829523976
22120,30,80,0,0.9904717945299254
20727,30,80,0,0.9960566772965075
21578,30,80,0,0.9931754400775081
23231,30,80,0,0.9940852968296283
22993,30,80,0,0.9972362576479525
90042C,30,80,0,0.9438057932103561
77101A,30,80,0,0.9948753568231665
23109,30,80,0,0.9798516919690498
84970S,30,80,0,0.9973717702257672
20977,30,80,0,0.9949670608271145
22027,30,80,0,0.9831179559347065
21756,30,80,0,0.9948544873078716
22028,30,80,0,0.9965272940770216
20671,30,80,0,0.9318748822578238
20975,30,80,0,0.9869004675735467
22297,30,80,0,0.9987626013625639
21652,30,80,0,0.9932481759940481
90003C,30,80,0,0.9659169475228503
22902,30,80,0,0.9811175416415336
22846,30,80,0,0.9968905826384051
44234,30,80,0,0.9852070222909651
22554,30,80,0,0.9971047607711833
20663,30,80,0,0.9285473109159036
21768,30,80,0,0.998574310811888
22157,30,80,0,0.9789691557259524
22107,30,80,0,0.983717196493622
90123A,30,80,0,0.9133683841154056
23245,30,80,0,0.9882350533104909
20762,30,80,0,0.9973681163048465
23145,30,80,0,0.9955332784637764
90194,30,100,0,0.9313417785538403
23204,30,100,0,0.9994356712037601
21930,30,100,0,0.9940501664106993
84564,30,100,0,1.0
22894,30,100,0,0.993858201574073
20692,30,100,0,0.8859221057996195
90035A,30,100,0,0.8737954912339911
51008,30,100,0,0.9488601343924897
84510F,30,100,0,1.0
23192,30,100,0,0.9893647778573744
37506,30,100,0,0.9874425247271511
22597,30,100,0,0.9898695986872167
90182C,30,100,0,0.9718786801702615
84711A,30,100,0,0.8989305630469616
84874B,30,100,0,0.9868173131377831
85162C,30,100,0,0.9970344711048994
90014C,30,100,0,0.9386936192760107
21824,30,100,0,0.9938823196032635
84816,30,100,0,0.9763949902388201
90064B,30,100,0,0.9659613595824543
22274,30,100,0,0.9982473648337059
47568,30,100,0,0.9920609597271609
21651,30,100,0,0.9972835744589891
35265,30,100,0,0.947830379854892
90124A,30,100,0,0.9317946754084337
90065B,30,100,0,0.9915844592000488
90011A,30,100,0,0.936249939385077
90024D,30,100,0,0.9686390987403038
47590B,30,100,0,0.9890146415010418
22361,30,100,0,0.9960290608016114
23322,30,100,0,0.9957752624836498
23201,30,100,0,0.9986408810599059
84906,30,100,0,0.943629519453797
84563B,30,100,0,0.9758782025667989
85135C,30,100,0,0.9845519993221412
21471,30,100,0,0.9861673672206337
85015,30,100,0,0.9849199598417998
22745,30,100,0,0.999342067078336
20894,30,100,0,0.9926684053290784
90016B,30,100,0,0.9586561982640885
16156L,30,100,0,0.9502725362397246
79323S,30,100,0,1.0
85099B,30,100,0,0.9973882901900439
22487,30,100,0,0.9959828304774316
22349,30,100,0,0.99301829369206
84199,30,100,0,1.0
23240,30,100,0,0.9941858934023593
23307,30,100,0,0.9790005678264206
22371,30,100,0,0.994865050995691
90054,30,100,0,0.939317137792747
22070,30,100,0,0.9964957711989921
21801,30,100,0,0.9934386081937255
23000,30,100,0,0.9959733423502162
23184,30,100,0,0.994256463118039
21115,30,100,0,0.9793528228240402
21277,30,100,0,0.9480658698528359
21529,30,100,0,0.9928147545855173
90003E,30,100,0,0.9826715054656566
84251F,30,100,0,0.9848158928051712
20836,30,100,0,0.9546220915458197
84595E,30,100,0,0.9542544099218366
37489A,30,100,0,0.9384145819691824
23147,30,100,0,0.9931088828900546
21274,30,100,0,0.9983313920686178
82482,30,100,0,0.9953226523147806
21918,30,100,0,0.9901322173014451
23077,30,100,0,0.9987746140861875
21085,30,100,0,1.0
84313A,30,100,0,0.9970936884946444
23133,30,100,0,0.950001737808664
47505,30,100,0,1.0
23174,30,100,0,0.9590166007671849
21282,30,100,0,1.0
21931,30,100,0,0.9944059606369424
22365,30,100,0,0.9543477260107599
82582,30,100,0,0.9985252096044027
21519,30,100,0,0.9922881612796308
84884A,30,100,0,0.9952331126668594
21672,30,100,0,0.9902476558410429
21259,30,100,0,0.9886927443626109
20724,30,100,0,0.9950816962370806
90023,30,100,0,0.9381497976928049
20725,30,100,0,0.9945021599026398
22286,30,100,0,0.9772312346687836
23224,30,100,0,0.9937468801487443
90162D,30,100,0,0.9292449140777304
85064,30,100,0,0.9518183798411106
22077,30,100,0,0.996088545646882
35637C,30,100,0,0.950337138319121
23047,30,100,0,0.9878056315995664
22120,30,100,0,0.9940466152782205
20727,30,100,0,0.994988830132001
21578,30,100,0,0.9726985384204458
23231,30,100,0,0.9948488505937492
22993,30,100,0,0.9962823631628569
90042C,30,100,0,0.9974394182302031
77101A,30,100,0,0.9882521193183846
23109,30,100,0,0.9962272109840655
84970S,30,100,0,0.9963687078061334
20977,30,100,0,0.9844927819320618
22027,30,100,0,0.9992760328418698
21756,30,100,0,0.9909943859715702
22028,30,100,0,0.99567416910145
20671,30,100,0,0.9910513433758942
20975,30,100,0,0.996616147859421
22297,30,100,0,0.9905776331285006
21652,30,100,0,1.0
90003C,30,100,0,0.9779663020407962
22902,30,100,0,0.9794509140392417
22846,30,100,0,0.9803261293182586
44234,30,100,0,0.9930054942796994
22554,30,100,0,0.9978174145424005
20663,30,100,0,0.9063615644768137
21768,30,100,0,0.9915293683837738
22157,30,100,0,0.9901341179054175
22107,30,100,0,0.9941039485347698
90123A,30,100,0,0.9585919111698658
23245,30,100,0,0.9962141029535343
20762,30,100,0,0.9775126966065613
23145,30,100,0,1.0
90194,30,120,0,0.9431110293891091
23204,30,120,0,0.9979827569296547
21930,30,120,0,0.9958881194923266
84564,30,120,0,1.0
22894,30,120,0,0.9963673289413365
20692,30,120,0,0.9630652722579313
90035A,30,120,0,0.9896705794890232
51008,30,120,0,0.9962230889400029
84510F,30,120,0,1.0
23192,30,120,0,0.9941599150856758
37506,30,120,0,0.9940653095328582
22597,30,120,0,0.9954689438474859
90182C,30,120,0,0.9675108860320728
84711A,30,120,0,0.9237064143681748
84874B,30,120,0,0.9755902805908592
85162C,30,120,0,0.9977604453375427
90014C,30,120,0,0.938364022075845
21824,30,120,0,0.9903373269024457
84816,30,120,0,0.9122984875806629
90064B,30,120,0,0.9308250499244185
22274,30,120,0,0.9893446925906598
47568,30,120,0,0.992942626519979
21651,30,120,0,0.9986023212303156
35265,30,120,0,0.9349107847513212
90124A,30,120,0,0.900481610116964
90065B,30,120,0,0.960162651793788
90011A,30,120,0,0.8991353423761612
90024D,30,120,0,0.9326183921101875
47590B,30,120,0,0.9935028028975138
22361,30,120,0,0.9956138195792898
23322,30,120,0,0.9787342700896986
23201,30,120,0,0.9908113951183591
84906,30,120,0,0.9376710312013807
84563B,30,120,0,0.9835839376539398
85135C,30,120,0,0.9903253177538399
21471,30,120,0,0.9961575506629136
85015,30,120,0,0.9843061649748377
22745,30,120,0,0.9973624024678397
20894,30,120,0,0.9959839946216128
90016B,30,120,0,0.9206004092199838
16156L,30,120,0,0.9610219991996609
79323S,30,120,0,1.0
85099B,30,120,0,0.9959965232645835
22487,30,120,0,0.9950453871469893
22349,30,120,0,0.9952176345974451
84199,30,120,0,1.0
23240,30,120,0,0.996405026598113
23307,30,120,0,0.9902307529059182
22371,30,120,0,0.9922030082904483
90054,30,120,0,0.9851829875042509
22070,30,120,0,0.9904523349538278
21801,30,120,0,0.9976907960066447
23000,30,120,0,0.9954905532380115
23184,30,120,0,0.9953943768985619
21115,30,120,0,0.9799930724542183
21277,30,120,0,0.9422064604038712
21529,30,120,0,0.9749979406852988
90003E,30,120,0,0.9740318548540023
84251F,30,120,0,0.9903177266112401
20836,30,120,0,0.951584130855138
84595E,30,120,0,0.9115018871998798
37489A,30,120,0,0.956953239337094
23147,30,120,0,0.9979674029174916
21274,30,120,0,0.9951303224817539
82482,30,120,0,0.9940233318290842
21918,30,120,0,0.9976526272292495
23077,30,120,0,0.9930825968841088
21085,30,120,0,1.0
84313A,30,120,0,0.9881741133066186
23133,30,120,0,0.9938337559411948
47505,30,120,0,1.0
23174,30,120,0,0.9801035697471547
21282,30,120,0,0.967636445647271
21931,30,120,0,0.9957440736232106
22365,30,120,0,0.9882227469741335
82582,30,120,0,0.995814723648347
21519,30,120,0,0.9910824168494317
84884A,30,120,0,0.9955767469908905
21672,30,120,0,0.999307071849366
21259,30,120,0,0.9971356479216826
20724,30,120,0,0.9940246518285806
90023,30,120,0,0.9420694763291528
20725,30,120,0,0.9943094359609594
22286,30,120,0,0.9941943132659455
23224,30,120,0,0.9934292729428208
90162D,30,120,0,0.9709593694948268
85064,30,120,0,0.9876202525807898
22077,30,120,0,0.9964043304102927
35637C,30,120,0,0.9795042208003264
23047,30,120,0,0.985906618637868
22120,30,120,0,0.99293126106067
20727,30,120,0,0.9947310496944081
21578,30,120,0,0.9734534747748619
23231,30,120,0,0.9960458352029314
22993,30,120,0,0.9927230775417609
90042C,30,120,0,0.8935477971720998
77101A,30,120,0,0.9398334349517429
23109,30,120,0,0.9915743034228084
84970S,30,120,0,0.995609285195697
20977,30,120,0,0.9926435710851437
22027,30,120,0,0.9959034569523756
21756,30,120,0,0.9930526103740542
22028,30,120,0,0.9956799028346999
20671,30,120,0,0.9957664544532792
20975,30,120,0,0.9892254486446633
22297,30,120,0,0.9939118781175761
21652,30,120,0,0.9936573999723772
90003C,30,120,0,0.9566445679561268
22902,30,120,0,0.9838174470865676
22846,30,120,0,0.9883768995938377
44234,30,120,0,0.9909777514246868
22554,30,120,0,0.9932624748831534
20663,30,120,0,0.9987822485773413
21768,30,120,0,0.9982087581865925
22157,30,120,0,1.0
22107,30,120,0,0.989158814696459
90123A,30,120,0,0.9841317236052598
23245,30,120,0,0.9970103223084024
20762,30,120,0,0.992720913670057
23145,30,120,0,0.9984774570007275
90194,45,15,30,0.6538461538461539
23204,45,15,30,0.6826602948222203
21930,45,15,30,0.7342251979395857
84564,45,15,30,1.0
22894,45,15,30,0.5924501739022081
20692,45,15,30,0.5944086249745726
90035A,45,15,30,0.503022101939558
51008,45,15,30,0.7096099328708905
84510F,45,15,30,0.05100894418957724
23192,45,15,30,0.5530905780296121
37506,45,15,30,0.7248881024253149
22597,45,15,30,0.5422427803039527
90182C,45,15,30,0.5914363038855597
84711A,45,15,30,0.777807848443843
84874B,45,15,30,0.4741303828703335
85162C,45,15,30,0.19999999999999996
90014C,45,15,30,0.7450608930987821
21824,45,15,30,0.38680196835076
84816,45,15,30,0.72
90064B,45,15,30,0.6100705077985898
22274,45,15,30,0.8189053690639132
47568,45,15,30,0.6828528072837633
21651,45,15,30,0.784666203146455
35265,45,15,30,0.6628736621970722
90124A,45,15,30,0.9473684210526316
90065B,45,15,30,1.0
90011A,45,15,30,0.6429860171402797
90024D,45,15,30,0.6666666666666667
47590B,45,15,30,0.7485061202433135
22361,45,15,30,0.7343107797720658
23322,45,15,30,0.6308305717788505
23201,45,15,30,0.7233847886954704
84906,45,15,30,0.3964579920708402
84563B,45,15,30,0.6055315356942473
85135C,45,15,30,0.7125095459478289
21471,45,15,30,0.7237193118113281
85015,45,15,30,0.6909975669099757
22745,45,15,30,0.6767993875184423
20894,45,15,30,0.7079646017699115
90016B,45,15,30,0.75
16156L,45,15,30,0.7170887299439397
79323S,45,15,30,1.0
85099B,45,15,30,0.7060663276025076
22487,45,15,30,0.7876414264511924
22349,45,15,30,0.5447013182591994
84199,45,15,30,1.0
23240,45,15,30,0.6188959008280065
23307,45,15,30,0.6847776058866413
22371,45,15,30,0.7318116573351787
90054,45,15,30,0.7520072169598556
22070,45,15,30,0.5090709688643063
21801,45,15,30,0.6622943007221962
23000,45,15,30,0.7117398070897072
23184,45,15,30,0.6303031804374146
21115,45,15,30,0.7150513192167602
21277,45,15,30,0.6808510638297872
21529,45,15,30,1.0
90003E,45,15,30,0.7777777777777778
84251F,45,15,30,0.812738085762045
20836,45,15,30,0.7698442403477961
84595E,45,15,30,0.6178322856180379
37489A,45,15,30,0.6666666666666667
23147,45,15,30,0.6493469278472859
21274,45,15,30,0.8577971419649364
82482,45,15,30,0.6656861342500049
21918,45,15,30,0.7255316647803678
23077,45,15,30,0.6152520208375425
21085,45,15,30,1.0
84313A,45,15,30,0.5
23133,45,15,30,0.47721916324334046
47505,45,15,30,1.0
23174,45,15,30,0.6879576720700908
21282,45,15,30,1.0
21931,45,15,30,0.7200283262517704
22365,45,15,30,0.7143889969768213
82582,45,15,30,0.7199938841673774
21519,45,15,30,0.7085676002282495
84884A,45,15,30,0.6766169154228856
21672,45,15,30,0.678690714762859
21259,45,15,30,0.7133730230782787
20724,45,15,30,0.6687883630707079
90023,45,15,30,0.7442489851150202
20725,45,15,30,0.6827817570192115
22286,45,15,30,0.8402267066737267
23224,45,15,30,0.4891855616797034
90162D,45,15,30,0.7784167794316644
85064,45,15,30,0.5250422059651098
22077,45,15,30,0.6784561290879646
35637C,45,15,30,0.5893413475154985
23047,45,15,30,0.6396341747935235
22120,45,15,30,0.7126535236593874
20727,45,15,30,0.720072985779488
21578,45,15,30,0.61478612281138
23231,45,15,30,0.707984059365123
22993,45,15,30,0.6511892435860636
90042C,45,15,30,0.5441243757362175
77101A,45,15,30,0.6459977452085682
23109,45,15,30,0.579508763545185
84970S,45,15,30,0.6909284821443542
20977,45,15,30,0.6655780660523964
22027,45,15,30,0.7036909279061745
21756,45,15,30,0.7764811490125674
22028,45,15,30,0.7107907989799453
20671,45,15,30,0.6625874125874126
20975,45,15,30,0.6679986942699374
22297,45,15,30,0.7514183761566685
21652,45,15,30,0.6565201612562912
90003C,45,15,30,0.7837837837837838
22902,45,15,30,0.6906164388666898
22846,45,15,30,0.6583844262722182
44234,45,15,30,0.8952162012547669
22554,45,15,30,0.6666362678645388
20663,45,15,30,0.5284510945218872
21768,45,15,30,0.5460158368363373
22157,45,15,30,0.7048192771084337
22107,45,15,30,0.5593429369144071
90123A,45,15,30,0.6896551724137931
23245,45,15,30,0.6570928704636169
20762,45,15,30,1.0
23145,45,15,30,0.6096166682683193
90194,45,30,15,0.8354653809497894
23204,45,30,15,0.8280898660392046
21930,45,30,15,0.84767679079053
84564,45,30,15,1.0
22894,45,30,15,0.6796876537083472
20692,45,30,15,0.5183521620236096
90035A,45,30,15,0.7042926045154022
51008,45,30,15,0.7413071742366182
84510F,45,30,15,0.03910732249321136
23192,45,30,15,0.7271787506541587
37506,45,30,15,0.6941451912406441
22597,45,30,15,0.7145945513732055
90182C,45,30,15,0.7017075618362294
84711A,45,30,15,0.788768606224628
84874B,45,30,15,0.6192487351826217
85162C,45,30,15,1.0
90014C,45,30,15,0.8703653585926928
21824,45,30,15,0.5957552069054624
84816,45,30,15,0.8506097046643584
90064B,45,30,15,0.764171703905315
22274,45,30,15,0.9463894919894893
47568,45,30,15,0.9383241302094765
21651,45,30,15,0.7471627576598981
35265,45,30,15,0.7810430121455433
90124A,45,30,15,0.8555349935584319
90065B,45,30,15,1.0
90011A,45,30,15,0.7956612738004066
90024D,45,30,15,0.7928234283760716
47590B,45,30,15,0.8881055875458623
22361,45,30,15,0.8697102790466759
23322,45,30,15,0.7434081586937469
23201,45,30,15,0.790292416296229
84906,45,30,15,0.6912822878974585
84563B,45,30,15,0.7298225220878614
85135C,45,30,15,0.7544204182320156
21471,45,30,15,0.8166520338949051
85015,45,30,15,0.8930225386161242
22745,45,30,15,0.7867385869146545
20894,45,30,15,0.8274336283185841
90016B,45,30,15,0.8039683662815086
16156L,45,30,15,0.8550109348353567
79323S,45,30,15,1.0
85099B,45,30,15,0.8007531182731158
22487,45,30,15,0.8584756795459223
22349,45,30,15,0.5452348148544174
84199,45,30,15,1.0
23240,45,30,15,0.8177978402135606
23307,45,30,15,0.7914270786579999
22371,45,30,15,0.8103274035569866
90054,45,30,15,0.8876555950741792
22070,45,30,15,0.5840572899691219
21801,45,30,15,0.8188294960084652
23000,45,30,15,0.7762203398816694
23184,45,30,15,0.8271661533711587
21115,45,30,15,0.7646093489890481
21277,45,30,15,0.774249447705087
21529,45,30,15,1.0
90003E,45,30,15,0.8144138726006114
84251F,45,30,15,0.9182728626436044
20836,45,30,15,0.8297872340425532
84595E,45,30,15,0.9511656189513713
37489A,45,30,15,0.7475812517855571
23147,45,30,15,0.8179620811802121
21274,45,30,15,0.888335024399978
82482,45,30,15,0.8314895650819776
21918,45,30,15,0.8210681994161448
23077,45,30,15,0.8214707083160128
21085,45,30,15,1.0
84313A,45,30,15,0.6818181818181819
23133,45,30,15,0.7133338353161494
47505,45,30,15,1.0
23174,45,30,15,0.815975554700091
21282,45,30,15,1.0
21931,45,30,15,0.8318944361327526
22365,45,30,15,0.8185280796575072
82582,45,30,15,0.8116460347955079
21519,45,30,15,0.8223965088023586
84884A,45,30,15,0.843954610443252
